Department,Date,Code,Expense Type,P.O. No.,Vendor Name,Invoice No.,Invoice Date,From Date,To Date,Base Amount,CGST/ SGST,IGST/ UGST,Total Amount,TDS,Other Charges Deducted,Hand over to F&A,Payment Date,Additional Remarks,FY24 Impact,Invoice Category,Invoice Received from Vendor,GRN Raised,Approved by Checker,Invoice raised by Accounts,Checker Approval,Approvers Approval,Moved to Accounts bucket to Payment Made,Direct Invoice Raised,Approved by Checker,Approved by Approver,Moved to Accounts bucket for Payment,Payment Date,"Payment Terms
(Days)"
Application,Jan-00,CITALI,Capex,XYZCL|XYZ|2023-24|1512,XYZ PivotRoots,G0885-PR065/2023,24-Aug-23,,,"1,61,000",-,-,"1,89,980","3,220",-,-,7-Nov-23,GRN Raised,-,Po Based,31-Aug-23,31-Aug-23,31-Aug-23,2-Sep-23,2-Nov-23,2-Nov-23,2-Nov-23,NA,NA,NA,NA,7-Nov-23,30
Application,Jul-23,TOKCON,Opex,A19,XYZ te Limited,XYZ/2324/07,28-Aug-23,01-Jul-23,31-Jul-23,"92,937",-,"16,729","1,09,666","9,294",-,-,21-Sep-23,Direct invoice raised,"92,937",Direct Invoice,30-Aug-23,NA,NA,NA,NA,NA,NA,31-Aug-23,11-Sep-23,11-Sep-23,11-Sep-23,21-Sep-23,30
Application,Aug-23,CITNAA,Capex,XYZCL|XYZ|2023-24|1557,XYZ Pvt. Ltd.,232409007,04-Sep-23,01-Aug-23,31-Aug-23,"3,50,000","63,000",-,"4,13,000","7,000",-,-,22-Sep-23,GRN Raised,"3,50,000",PO Based,04-Sep-23,4-Sep-23,4-Sep-23,4-Sep-23,4-Sep-23,4-Sep-23,4-Sep-23,NA,NA,NA,NA,22-Sep-23,30
Application,Aug-23,DIGFAR,Opex,XYZCL|XYZ|2023-24|1275,XYZ MS PVT LTD,2023-24/1152,31-Aug-23,01-Aug-23,31-Aug-23,"25,000","4,500",-,"29,500","2,500",-,-,15-Sep-23,GRN Raised,"25,000",PO Based,04-Sep-23,4-Sep-23,4-Sep-23,4-Sep-23,4-Sep-23,4-Sep-23,4-Sep-23,NA,NA,NA,NA,15-Sep-23,30
Application,Aug-23,CITPDP,Capex,XYZCL|XYZ|2022-23|2807,XYZ es (P) Ltd,AGT/2023-24/101,31-Aug-23,01-Aug-23,31-Aug-23,"1,21,613","21,890",-,"1,43,503","12,161",-,-,25-Sep-23,GRN Raised,"1,21,613",PO Based,04-Sep-23,4-Sep-23,14-Sep-23,15-Sep-23,15-Sep-23,15-Sep-23,15-Sep-23,NA,NA,NA,NA,25-Sep-23,30
Application,Aug-23,CITTAS,Capex,XYZCL|XYZ|2023-24|1587,XYZ es Pvt Ltd,GTEN-23-24/065,01-Sep-23,01-Aug-23,31-Aug-23,"1,40,000",-,"25,200","1,65,200","14,000",-,-,21-Sep-23,GRN Raised,"1,40,000",PO Based,04-Sep-23,4-Sep-23,4-Sep-23,5-Sep-23,12-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,21-Sep-23,30
Application,Aug-23,CITQTW,Capex,XYZCL|XYZ|2023-24|1105,XYZ es Pvt Ltd,GTEN-23-24/063,01-Sep-23,01-Aug-23,31-Aug-23,"66,000",-,"11,880","77,880","6,600",-,-,13-Sep-23,GRN Raised,"66,000",PO Based,04-Sep-23,4-Sep-23,4-Sep-23,5-Sep-23,5-Sep-23,5-Sep-23,5-Sep-23,NA,NA,NA,NA,13-Sep-23,30
Application,Aug-23,CITATD,Capex,XYZCL|XYZ|2023-24|1125,XYZ es Pvt Ltd,GTEN-23-24/064,01-Sep-23,01-Aug-23,31-Aug-23,"3,16,000",-,"56,880","3,72,880","31,600",-,-,13-Sep-23,GRN Raised,"3,16,000",PO Based,04-Sep-23,4-Sep-23,4-Sep-23,5-Sep-23,5-Sep-23,5-Sep-23,5-Sep-23,NA,NA,NA,NA,13-Sep-23,30
Application,Aug-23,DIGSUP-BI,Opex,XYZCL|XYZ|2022-23|2765,XYZ y Pvt. Ltd,INV/23-24/1032,08-Sep-23,01-Aug-23,31-Aug-23,"35,000","6,300",-,"41,300","3,500",-,-,21-Sep-23,GRN Raised,"35,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,21-Sep-23,30
Application,Aug-23,AMSSAM-SAMS,Opex,XYZCL|XYZ|2022-23|2764,XYZ y Pvt. Ltd,INV/23-24/1033,08-Sep-23,01-Aug-23,31-Aug-23,"35,000","6,300",-,"41,300","3,500",-,-,21-Sep-23,GRN Raised,"35,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,21-Sep-23,30
Application,Aug-23,AMSSAM-SAMS,Opex,XYZCL|XYZ|2022-23|2764,XYZ y Pvt. Ltd,INV/23-24/1034,08-Sep-23,01-Aug-23,31-Aug-23,"35,000","6,300",-,"41,300","3,500",-,-,21-Sep-23,GRN Raised,"35,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,21-Sep-23,30
Application,Aug-23,CITNAP,Capex,XYZCL|XYZ|2023-24|1465,XYZ Pvt. Ltd.,232409008,11-Sep-23,01-Aug-23,31-Aug-23,"4,60,000","82,800",-,"5,42,800","9,200",-,-,21-Sep-23,GRN Raised,"4,60,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,21-Sep-23,30
Application,Aug-23,CITTAS,Capex,XYZCL|XYZ|2023-24|1132,XYZ iS Limited,1Z52402303,07-Sep-23,01-Aug-23,31-Aug-23,"1,25,000","22,500",-,"1,47,500","12,500",-,-,25-Sep-23,GRN Raised,"1,25,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,25-Sep-23,30
Application,Aug-23,CITSND,Capex,XYZCL|XYZ|2023-24|1574,XYZ iS Limited,1Z52402301,07-Sep-23,01-Aug-23,31-Aug-23,"1,58,000","28,440",-,"1,86,440","15,800",-,-,11-Oct-23,GRN Raised,"1,58,000",PO Based,11-Sep-23,11-Sep-23,18-Sep-23,20-Sep-23,20-Sep-23,28-Sep-23,28-Sep-23,NA,NA,NA,NA,11-Oct-23,30
Application,Aug-23,CITPDP,Capex,XYZCL|XYZ |2023-24|1635,XYZ iS Limited,1Z52402302,07-Sep-23,01-Aug-23,31-Aug-23,"1,60,000","28,800",-,"1,88,800","16,000",-,-,21-Sep-23,GRN Raised,"1,60,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,21-Sep-23,30
Application,Aug-23,CITPDP,Capex,XYZCL|XYZ |2023-24|1133,XYZ iS Limited,1Z52402306,07-Sep-23,01-Aug-23,31-Aug-23,"1,55,000","27,900",-,"1,82,900","15,500",-,-,21-Sep-23,GRN Raised,"1,55,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,21-Sep-23,30
Application,Aug-23,CITGPA,Capex,XYZCL|XYZ |2023-24|1135,XYZ iS Limited,1Z52402307,07-Sep-23,01-Aug-23,31-Aug-23,"1,69,000","30,420",-,"1,99,420","16,900",-,-,21-Sep-23,GRN Raised,"1,69,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,21-Sep-23,30
Application,Aug-23,CITDPI,Capex,XYZCL|XYZ|2023-24|1134,XYZ iS Limited,1Z52402305,07-Sep-23,01-Aug-23,31-Aug-23,"1,55,000","27,900",-,"1,82,900","15,500",-,-,21-Sep-23,GRN Raised,"1,55,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,21-Sep-23,30
Application,Aug-23,CITPDP,Capex,XYZCL|XYZ|2023-24|1054,XYZ iS Limited,1Z52402304,07-Sep-23,01-Aug-23,31-Aug-23,"1,19,000","21,420",-,"1,40,420","11,900",-,-,21-Sep-23,GRN Raised,"1,19,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,21-Sep-23,30
Application,Aug-23,CITDWI,Capex,XYZCL|XYZ|2023-24|1277,XYZ es Pvt Ltd,DST23-10361,04-Sep-23,01-Aug-23,31-Aug-23,"1,65,000","29,700",-,"1,94,700","3,300",-,-,25-Sep-23,GRN Raised,"1,65,000",PO Based,11-Sep-23,11-Sep-23,11-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,14-Sep-23,NA,NA,NA,NA,25-Sep-23,30
Application,Sep-23,CITDDC,Capex,XYZCL|XYZ|2023-24|1085,XYZ es Pvt Ltd,0128/10/FY2324,06-Oct-23,01-Sep-23,30-Sep-23,"80,000","14,400",-,"94,400",-,-,-,,GRN Raised,"80,000",PO Based,23-Oct-23,23-Oct-23,23-Oct-23,27-Oct-23,27-Oct-23,27-Oct-23,6-Nov-23,NA,NA,NA,NA,-,30
Application,Sep-23,CITDEW,Capex,XYZC|XYZ|2023-24|1399,XYZ es Pvt Ltd,0127/10/FY2324,06-Oct-23,01-Sep-23,30-Sep-23,"66,667","12,000",-,"78,667",-,-,-,,GRN Raised,"66,667",PO Based,23-Oct-23,23-Oct-23,23-Oct-23,27-Oct-23,27-Oct-23,27-Oct-23,6-Nov-23,NA,NA,NA,NA,-,30
Application,Jan-00,CITING,Capex,XYZCL|XYZ|2023-24|1476,XYZ ia Pvt Ltd,23I2KA4I001640,04-Sep-23,,,"8,80,000",-,"1,58,400","10,38,400","88,000",-,-,26-Sep-23,GRN Raised,-,Po Based,15-Sep-23,15-Sep-23,15-Sep-23,21-Sep-23,21-Sep-23,21-Sep-23,21-Sep-23,NA,NA,NA,NA,26-Sep-23,30
Application,Jan-00,CITING,Capex,XYZCL|XYZ|2023-24|1476,XYZ ia Pvt Ltd,23I2KA4I001641,04-Sep-23,,,"8,80,000",-,"1,58,400","10,38,400","88,000",-,-,26-Sep-23,GRN Raised,-,Po Based,15-Sep-23,15-Sep-23,15-Sep-23,21-Sep-23,21-Sep-23,21-Sep-23,21-Sep-23,NA,NA,NA,NA,26-Sep-23,30
Application,Aug-23,CITICT,Capex,XYZCL|XYZ|2023-24|1131,XYZ iS Limited,1Z52402393,13-Sep-23,01-Aug-23,31-Aug-23,"3,23,000","58,140",-,"3,81,140","32,300",-,-,5-Oct-23,GRN Raised,"3,23,000",PO Based,20-Aug-23,20-Aug-23,21-Sep-23,23-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,5-Oct-23,30
Application,Aug-23,CITICT,Capex,XYZCL|XYZ|2023-24|1131,XYZ iS Limited,1Z52402395,13-Sep-23,01-Aug-23,31-Aug-23,"3,08,318","55,497",-,"3,63,815","30,832",-,-,5-Oct-23,GRN Raised,"3,08,318",PO Based,20-Aug-23,20-Aug-23,21-Sep-23,23-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,5-Oct-23,30
Application,Aug-23,CITICT,Capex,XYZCL|XYZ|2023-24|1131,XYZ iS Limited,1Z52402394,13-Sep-23,01-Aug-23,31-Aug-23,"2,93,636","52,855",-,"3,46,491","29,364",-,-,5-Oct-23,GRN Raised,"2,93,636",PO Based,20-Aug-23,20-Aug-23,21-Sep-23,23-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,5-Oct-23,30
Application,Aug-23,CITICT,Capex,XYZCL|XYZ|2023-24|1131,XYZ iS Limited,1Z52402409,13-Sep-23,01-Aug-23,31-Aug-23,"2,78,955","50,212",-,"3,29,166","27,896",-,-,5-Oct-23,GRN Raised,"2,78,955",PO Based,20-Aug-23,20-Aug-23,21-Sep-23,23-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,5-Oct-23,30
Application,Aug-23,CITICT,Capex,XYZCL|XYZ|2023-24|1131,XYZ iS Limited,1Z52402396,13-Sep-23,01-Aug-23,31-Aug-23,"1,13,636","20,455",-,"1,34,091","11,364",-,-,5-Oct-23,GRN Raised,"1,13,636",PO Based,20-Aug-23,20-Aug-23,21-Sep-23,23-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,NA,NA,NA,NA,5-Oct-23,30
Application,Jul-23,AMSDHC,Opex,XYZCL|XYZ|2023-24|1282,XYZ TE LIMITED,CU/SW/23-24/0359,08-Sep-23,01-Jul-23,31-Jul-23,"86,804","15,625",-,"1,02,428","8,680",-,-,10-Oct-23,GRN Raised,"86,804",PO Based,20-Aug-23,20-Aug-23,26-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,4-Oct-23,NA,NA,NA,NA,10-Oct-23,30
Application,Aug-23,CITDDC,Capex,XYZCL|XYZ|2023-24|1085,XYZ es Pvt Ltd,0107/9/FY2324,07-Sep-23,01-Aug-23,31-Aug-23,"80,000","14,400",-,"94,400","8,000",-,-,9-Oct-23,GRN Raised,"80,000",PO Based,20-Sep-23,20-Sep-23,25-Sep-23,26-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,NA,NA,NA,NA,9-Oct-23,30
Application,Aug-23,CITDDC,Capex,XYZCL|XYZ|2023-24|1086,XYZ es Pvt Ltd,0108/9/FY2324,07-Sep-23,01-Aug-23,31-Aug-23,"1,50,000","27,000",-,"1,77,000","15,000",-,-,9-Oct-23,GRN Raised,"1,50,000",PO Based,20-Sep-23,20-Sep-23,25-Sep-23,26-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,NA,NA,NA,NA,9-Oct-23,30
Application,Aug-23,CITDEW,Capex,XYZCL|XYZ|2023-24|1087,XYZ es Pvt Ltd,0106/9/FY2324,07-Sep-23,01-Aug-23,31-Aug-23,"80,000","14,400",-,"94,400","8,000",-,-,9-Oct-23,GRN Raised,"80,000",PO Based,20-Sep-23,20-Sep-23,25-Sep-23,26-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,NA,NA,NA,NA,9-Oct-23,30
Application,Aug-23,CITDEW,Capex,XYZC|XYZ|2023-24|1399,XYZ es Pvt Ltd,0104/9/FY2324,07-Sep-23,01-Aug-23,31-Aug-23,"70,000","12,600",-,"82,600","7,000",-,-,9-Oct-23,GRN Raised,"70,000",PO Based,20-Sep-23,20-Sep-23,25-Sep-23,26-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,NA,NA,NA,NA,9-Oct-23,30
Application,Aug-23,CITAPI,Capex,XYZCL|XYZ|2023-24|1374,XYZ es Pvt Ltd,0105/9/FY2324,07-Sep-23,01-Aug-23,31-Aug-23,"1,18,696","21,365",-,"1,40,061","11,870",-,-,9-Oct-23,GRN Raised,"1,18,696",PO Based,20-Sep-23,20-Sep-23,25-Sep-23,26-Sep-23,20-Sep-23,28-Sep-23,28-Sep-23,NA,NA,NA,NA,9-Oct-23,30
Application,Aug-23,CITPDP,Capex,XYZCL|XYZ|2023-24|1279,XYZ TE LIMITED,CU/SW/23-24/0364,11-Sep-23,01-Aug-23,31-Aug-23,"60,000","10,800",-,"70,800","6,000",-,-,9-Oct-23,GRN Raised,"60,000",PO Based,21-Aug-23,21-Aug-23,23-Sep-23,23-Sep-23,28-Sep-23,28-Sep-23,28-Sep-23,NA,NA,NA,NA,9-Oct-23,30
Application,Aug-23,AMSPTP,Opex,XYZCL|XYZ|2023-24|1287,XYZ TE LIMITED,CU/SW/23-24/0363,11-Sep-23,01-Aug-23,31-Aug-23,"20,000","3,600",-,"23,600","2,000",-,-,5-Oct-23,GRN Raised,"20,000",PO Based,21-Aug-23,21-Aug-23,28-Sep-23,29-Sep-23,29-Sep-23,29-Sep-23,29-Sep-23,NA,NA,NA,NA,5-Oct-23,30
Application,Aug-23,AMSSSA,Opex,XYZCL|XYZ|2023-24|1288,XYZ TE LIMITED,CU/SW/23-24/0365,11-Sep-23,01-Aug-23,31-Aug-23,"41,688","7,504",-,"49,192","4,169",-,-,5-Oct-23,GRN Raised,"41,688",PO Based,21-Aug-23,21-Aug-23,28-Sep-23,29-Sep-23,29-Sep-23,29-Sep-23,29-Sep-23,NA,NA,NA,NA,5-Oct-23,30
Application,Aug-23,AMSDHC,Opex,XYZCL|XYZ|2023-24|1284,XYZ TE LIMITED,CU/SW/23-24/0369,13-Sep-23,01-Aug-23,31-Aug-23,"2,91,816","52,527",-,"3,44,343","29,182",-,-,10-Oct-23,GRN Raised,"2,91,816",PO Based,24-Sep-23,24-Sep-23,25-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,4-Oct-23,NA,NA,NA,NA,10-Oct-23,30
Application,Aug-23,TOKCON,Opex,A20,XYZ te Limited,XYZ/2324/08,21-Sep-23,01-Aug-23,31-Aug-23,"11,03,132",-,"1,98,564","13,01,696","1,10,313",-,-,16-Oct-23,Direct invoice raised,"11,03,132",Direct Invoice,24-Sep-23,NA,NA,NA,NA,NA,NA,24-Sep-23,28-Sep-23,28-Sep-23,28-Sep-23,16-Oct-23,30
Application,Sep-23,TOKCON,Capex,XYZCL|XYZ|2023-24|1375,XYZ I) PVT.LTD,Cop/23-24/09/06,15-Sep-23,15-Sep-23,15-Sep-23,"4,13,424","74,416",-,"4,87,840","41,342",-,-,11-Oct-23,GRN Raised,-,PO Based,18-Sep-23,18-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,28-Sep-23,28-Sep-23,NA,NA,NA,NA,11-Oct-23,30
Application,Sep-23,CITGPA,Capex,XYZCL|XYZ |2023-24|1135,XYZ iS Limited,1Z52402695,11-Oct-23,01-Sep-23,30-Sep-23,"1,69,000","30,420",-,"1,99,420","16,900",-,-,6-Nov-23,GRN Raised,"1,69,000",Po Based,20-Oct-23,20-Oct-23,23-Oct-23,26-Oct-23,26-Oct-23,26-Oct-23,26-Oct-23,NA,NA,NA,NA,6-Nov-23,30
Application,Sep-23,CITPDP,Capex,XYZCL|XYZ |2023-24|1133,XYZ iS Limited,1Z52402694,11-Oct-23,01-Sep-23,30-Sep-23,"1,55,000","27,900",-,"1,82,900","15,500",-,-,6-Nov-23,GRN Raised,"1,55,000",Po Based,20-Oct-23,20-Oct-23,23-Oct-23,26-Oct-23,26-Oct-23,26-Oct-23,26-Oct-23,NA,NA,NA,NA,6-Nov-23,30
Application,Aug-23,CITTAS,Capex,XYZCL|XYZ|2023-24|1117,XYZ NSEIT,INV/23-24/001742,15-Sep-23,01-Aug-23,31-Aug-23,"1,20,000","21,600",-,"1,41,600","12,000",-,-,10-Oct-23,GRN Raised,"1,20,000",Po Based,24-Sep-23,24-Sep-23,25-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,4-Oct-23,NA,NA,NA,NA,10-Oct-23,30
Application,Sep-23,CITDPI,Capex,XYZCL|XYZ|2023-24|1134,XYZ iS Limited,1Z52402693,11-Oct-23,01-Sep-23,30-Sep-23,"1,47,658","26,578",-,"1,74,236","14,766",-,-,6-Nov-23,GRN Raised,"1,47,658",Po Based,20-Oct-23,20-Oct-23,23-Oct-23,26-Oct-23,26-Oct-23,26-Oct-23,26-Oct-23,NA,NA,NA,NA,6-Nov-23,30
Application,Aug-23,AMSDHC,Opex,XYZCL|XYZ|2023-24|1284,XYZ TE LIMITED,CU/SW/23-24/0369,13-Sep-23,01-Aug-23,31-Aug-23,"2,91,816","52,527",-,"3,44,343","29,182",-,-,10-Oct-23,GRN Raised,"2,91,816",PO Based,24-Sep-23,24-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,4-Oct-23,4-Oct-23,NA,NA,NA,NA,10-Oct-23,30
Application,Aug-23,AMSING,Opex,XYZCL|XYZ|2023-24|1286,XYZ TE LIMITED,CU/SW/23-24/0372,13-Sep-23,01-Aug-23,31-Aug-23,"41,688","7,504",-,"49,192","4,169",-,-,10-Oct-23,GRN Raised,"41,688",PO Based,24-Sep-23,24-Sep-23,25-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,4-Oct-23,NA,NA,NA,NA,10-Oct-23,30
Application,Aug-23,AMSSAM-AOB,Opex,XYZCL|XYZ|2023-24|1281,XYZ TE LIMITED,CU/SW/23-24/0371,13-Sep-23,01-Aug-23,31-Aug-23,"2,50,128","45,023",-,"2,95,151","25,013",-,-,10-Oct-23,GRN Raised,"2,50,128",PO Based,24-Sep-23,24-Sep-23,25-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,4-Oct-23,NA,NA,NA,NA,10-Oct-23,30
Application,Aug-23,AMSPIS,Opex,XYZCL|XYZ|2023-24|1285,XYZ TE LIMITED,CU/SW/23-24/0367,13-Sep-23,01-Aug-23,31-Aug-23,"41,688","7,504",-,"49,192","4,169",-,-,10-Oct-23,GRN Raised,"41,688",Po Based,24-Sep-23,24-Sep-23,25-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,4-Oct-23,NA,NA,NA,NA,10-Oct-23,30
Application,Jul-23,CITAOB,Capex,XYZCL|XYZ|2023-24|1507,XYZ es Pvt Ltd,DST23-10368,13-Sep-23,01-Jul-23,31-Aug-23,"2,47,500","44,550",-,"2,92,050","4,950",-,-,9-Oct-23,GRN Raised,"2,47,500",PO Based,24-Sep-23,24-Sep-23,25-Sep-23,25-Sep-23,25-Sep-23,28-Sep-23,28-Sep-23,NA,NA,NA,NA,9-Oct-23,30
Application,Aug-23,CITDVP,Capex,XYZCL|XYZ|2023-24|1775,XYZ PPLY CHAIN,PSC/2023-24/086,11-Sep-23,01-Aug-23,31-Aug-23,"1,00,000","18,000",-,"1,18,000","10,000",-,-,10-Oct-23,GRN Raised,"1,00,000",PO Based,24-Sep-23,24-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,NA,NA,NA,NA,10-Oct-23,30
Application,Aug-23,CITDVP,Capex,XYZCL|XYZ|2023-24|1775,XYZ PPLY CHAIN,PSC/2023-24/089,13-Sep-23,01-Aug-23,31-Aug-23,"33,871","6,096",-,"39,968","3,387",-,-,9-Oct-23,GRN Raised,"33,871",PO Based,24-Sep-23,24-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,NA,NA,NA,NA,9-Oct-23,30
Application,Aug-23,CITDVP,Capex,XYZCL|XYZ|2023-24|1088,XYZ te Limited,MR159/23-24,04-Sep-23,01-Aug-23,31-Aug-23,"1,19,318",-,"21,477","1,40,795","11,932",-,-,9-Oct-23,GRN Raised,"1,19,318",PO Based,26-Sep-23,26-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,NA,NA,NA,NA,9-Oct-23,30
Application,Aug-23,CITIDH,Capex,XYZCL|XYZ|2023-24|1136,XYZ ia Pvt Ltd,23I2KA4I001806,25-Sep-23,01-Aug-23,31-Aug-23,"1,67,761",-,"30,197","1,97,958","16,776",-,-,16-Oct-23,GRN Raised,"1,67,761",Po Based,26-Sep-23,26-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,11-Oct-23,11-Oct-23,NA,NA,NA,NA,16-Oct-23,30
Application,Aug-23,CITIDH,Capex,XYZCL|XYZ|2023-24|1136,XYZ ia Pvt Ltd,23I2KA4I001805,25-Sep-23,01-Aug-23,31-Aug-23,"1,90,909",-,"34,364","2,25,273","19,091",-,-,16-Oct-23,GRN Raised,"1,90,909",Po Based,26-Sep-23,26-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,11-Oct-23,11-Oct-23,NA,NA,NA,NA,16-Oct-23,30
Application,Aug-23,CITIDH,Capex,XYZCL|XYZ|2023-24|1136,XYZ ia Pvt Ltd,23I2KA4I001804,25-Sep-23,01-Aug-23,31-Aug-23,"2,00,455",-,"36,082","2,36,537","20,046",-,-,16-Oct-23,GRN Raised,"2,00,455",Po Based,26-Sep-23,26-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,11-Oct-23,11-Oct-23,NA,NA,NA,NA,16-Oct-23,30
Application,Aug-23,CITNET,Capex,XYZCL|XYZ|2023-24|1274,XYZ te Limited,SI/MS/2324/G0681,04-Sep-23,01-Aug-23,31-Aug-23,"1,40,000","25,200",-,"1,65,200","14,000",-,-,20-Oct-23,GRN Raised,"1,40,000",Po Based,26-Sep-23,26-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,19-Oct-23,19-Oct-23,NA,NA,NA,NA,20-Oct-23,30
Application,Aug-23,CITIBA,Capex,XYZCL|XYZ|2022-23|2730,XYZ te Limited,202/AUG23/ETLI1,04-Sep-23,01-Aug-23,31-Aug-23,"2,14,606","38,629",-,"38,629","21,461",-,-,23-Oct-23,GRN Raised,"2,14,606",PO Based,26-Sep-23,26-Sep-23,26-Sep-23,26-Sep-23,4-Oct-23,19-Oct-23,19-Oct-23,NA,NA,NA,NA,23-Oct-23,30
Application,Sep-23,CITPDP,Capex,XYZCL|XYZ|2023-24|1054,XYZ iS Limited,1Z52402692,11-Oct-23,01-Sep-23,30-Sep-23,"79,358","14,284",-,"93,643","7,936",-,-,6-Nov-23,GRN Raised,"79,358",Po Based,20-Oct-23,20-Oct-23,23-Oct-23,26-Oct-23,26-Oct-23,26-Oct-23,26-Oct-23,NA,NA,NA,NA,6-Nov-23,30
Application,Aug-23,CITDWI,Capex,XYZCL|XYZ|2023-24|1508,XYZ es Pvt Ltd,DST23-10367,13-Sep-23,01-Aug-23,31-Aug-23,"1,23,750","22,275",-,"1,46,025","2,475",-,-,12-Oct-23,GRN Raised,"1,23,750",PO Based,26-Sep-23,26-Sep-23,26-Sep-23,27-Sep-23,28-Sep-23,28-Sep-23,28-Sep-23,NA,NA,NA,NA,12-Oct-23,30
Application,Aug-23,CITAAD,Capex,XYZCL|XYZ|2023-24|1913,XYZ S PVT LTD.,ETLI/2308/0145,26-Sep-23,01-Aug-23,31-Aug-23,"56,452","10,162",-,"66,613","5,645",-,-,12-Oct-23,GRN Raised,"56,452",PO Based,26-Sep-23,26-Sep-23,28-Sep-23,29-Oct-23,3-Oct-23,3-Oct-23,3-Oct-23,NA,NA,NA,NA,12-Oct-23,30
Application,Aug-23,CITAAD,Capex,XYZCL|XYZ|2023-24|1912,XYZ S PVT LTD.,ETLI/2308/0140,26-Sep-23,01-Aug-23,31-Aug-23,"92,903","16,722",-,"1,09,626","9,290",-,-,23-Oct-23,GRN Raised,"92,903",PO Based,26-Sep-23,26-Sep-23,4-Oct-23,8-Oct-23,8-Oct-23,19-Oct-23,19-Oct-23,NA,NA,NA,NA,23-Oct-23,30
Application,Sep-23,CITPDP,Capex,XYZCL|XYZ |2023-24|1635,XYZ iS Limited,1Z52402690,11-Oct-23,01-Sep-23,30-Sep-23,"1,60,000","28,800",-,"1,88,800","16,000",-,-,6-Nov-23,GRN Raised,"1,60,000",Po Based,20-Oct-23,20-Oct-23,23-Oct-23,26-Oct-23,26-Oct-23,26-Oct-23,26-Oct-23,NA,NA,NA,NA,6-Nov-23,30
Application,Aug-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1529,XYZ es Pvt Ltd,1261/23-24,08-Sep-23,01-Aug-23,31-Aug-23,"1,35,000","24,300",-,"1,59,300","9,450",-,-,9-Oct-23,GRN Raised,"1,35,000",PO Based,26-Sep-23,26-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,27-Sep-23,NA,NA,NA,NA,9-Oct-23,30
